Date,Open
2022-07-08,3888.260009765625
2022-07-11,3880.93994140625
2022-07-12,3851.949951171875
2022-07-13,3779.669921875
2022-07-14,3763.989990234375
2022-07-15,3818.0
2022-07-18,3883.7900390625
2022-07-19,3860.72998046875
2022-07-20,3935.320068359375
2022-07-21,3955.469970703125
2022-07-22,3998.429931640625
2022-07-25,3965.719970703125
2022-07-26,3953.219970703125
2022-07-27,3951.429931640625
2022-07-28,4026.1298828125
2022-07-29,4087.330078125
2022-08-01,4112.3798828125
2022-08-02,4104.2099609375
2022-08-03,4107.9599609375
2022-08-04,4154.85009765625
2022-08-05,4115.8701171875
2022-08-08,4155.93017578125
2022-08-09,4133.10986328125
2022-08-10,4181.02001953125
2022-08-11,4227.39990234375
2022-08-12,4225.02001953125
2022-08-15,4269.3701171875
2022-08-16,4290.4599609375
2022-08-17,4280.39990234375
2022-08-18,4273.1298828125
2022-08-19,4266.31005859375
2022-08-22,4195.080078125
2022-08-23,4133.08984375
2022-08-24,4126.5498046875
2022-08-25,4153.259765625
2022-08-26,4198.740234375
2022-08-29,4034.580078125
2022-08-30,4041.25
2022-08-31,4000.669921875
2022-09-01,3936.72998046875
2022-09-02,3994.659912109375
2022-09-06,3930.889892578125
2022-09-07,3909.429931640625
2022-09-08,3959.93994140625
2022-09-09,4022.93994140625
2022-09-12,4083.669921875
2022-09-13,4037.1201171875
2022-09-14,3940.72998046875
2022-09-15,3932.409912109375
2022-09-16,3880.949951171875
2022-09-19,3849.909912109375
2022-09-20,3875.22998046875
2022-09-21,3871.39990234375
2022-09-22,3782.360107421875
2022-09-23,3727.139892578125
2022-09-26,3682.719970703125
2022-09-27,3686.43994140625
2022-09-28,3651.93994140625
2022-09-29,3687.010009765625
2022-09-30,3633.47998046875
2022-10-03,3609.780029296875
2022-10-04,3726.4599609375
2022-10-05,3753.25
2022-10-06,3771.969970703125
2022-10-07,3706.739990234375
2022-10-10,3647.510009765625
2022-10-11,3595.860107421875
2022-10-12,3590.830078125
2022-10-13,3520.3701171875
2022-10-14,3690.409912109375
2022-10-17,3638.64990234375
2022-10-18,3746.260009765625
2022-10-19,3703.110107421875
2022-10-20,3689.050048828125
2022-10-21,3657.10009765625
2022-10-24,3762.010009765625
2022-10-25,3799.43994140625
2022-10-26,3825.969970703125
2022-10-27,3834.68994140625
2022-10-28,3808.260009765625
2022-10-31,3881.85009765625
2022-11-01,3901.7900390625
2022-11-02,3852.89990234375
2022-11-03,3733.25
2022-11-04,3766.97998046875
2022-11-07,3780.7099609375
2022-11-08,3817.02001953125
2022-11-09,3810.93994140625
2022-11-10,3859.889892578125
2022-11-11,3963.719970703125
2022-11-14,3977.969970703125
2022-11-15,4006.409912109375
2022-11-16,3976.820068359375
2022-11-17,3919.260009765625
2022-11-18,3966.389892578125
2022-11-21,3956.22998046875
2022-11-22,3965.510009765625
2022-11-23,4000.300048828125
2022-11-25,4023.340087890625
2022-11-28,4005.360107421875
2022-11-29,3964.18994140625
2022-11-30,3957.179931640625
2022-12-01,4087.139892578125
2022-12-02,4040.169921875
2022-12-05,4052.02001953125
2022-12-06,3996.6298828125
2022-12-07,3933.280029296875
2022-12-08,3947.7900390625
2022-12-09,3954.169921875
2022-12-12,3939.2900390625
2022-12-13,4069.3798828125
2022-12-14,4015.5400390625
2022-12-15,3958.3701171875
2022-12-16,3890.909912109375
2022-12-19,3853.7900390625
2022-12-20,3810.469970703125
2022-12-21,3839.489990234375
2022-12-22,3853.260009765625
2022-12-23,3815.110107421875
2022-12-27,3843.340087890625
2022-12-28,3829.56005859375
2022-12-29,3805.449951171875
2022-12-30,3829.06005859375
2023-01-03,3853.2900390625
2023-01-04,3840.360107421875
2023-01-05,3839.739990234375
2023-01-06,3823.3701171875
2023-01-09,3910.820068359375
2023-01-10,3888.570068359375
2023-01-11,3932.35009765625
2023-01-12,3977.570068359375
2023-01-13,3960.60009765625
2023-01-17,3999.280029296875
2023-01-18,4002.25
2023-01-19,3911.840087890625
2023-01-20,3909.0400390625
2023-01-23,3978.139892578125
2023-01-24,4001.739990234375
2023-01-25,3982.7099609375
2023-01-26,4036.080078125
2023-01-27,4053.719970703125
2023-01-30,4049.27001953125
2023-01-31,4020.85009765625
2023-02-01,4070.070068359375
2023-02-02,4158.68017578125
2023-02-03,4136.68994140625
2023-02-06,4119.56982421875
2023-02-07,4105.35009765625
2023-02-08,4153.47021484375
2023-02-09,4144.25
2023-02-10,4068.919921875
2023-02-13,4096.6201171875
2023-02-14,4126.7001953125
2023-02-15,4119.5
2023-02-16,4114.75
2023-02-17,4077.389892578125
2023-02-21,4052.35009765625
2023-02-22,4001.830078125
2023-02-23,4018.60009765625
2023-02-24,3973.239990234375
2023-02-27,3992.360107421875
2023-02-28,3977.18994140625
2023-03-01,3963.340087890625
2023-03-02,3938.679931640625
2023-03-03,3998.02001953125
2023-03-06,4055.14990234375
2023-03-07,4048.260009765625
2023-03-08,3987.550048828125
2023-03-09,3998.659912109375
2023-03-10,3912.77001953125
2023-03-13,3835.1201171875
2023-03-14,3894.010009765625
2023-03-15,3876.739990234375
2023-03-16,3878.929931640625
2023-03-17,3958.68994140625
2023-03-20,3917.469970703125
2023-03-21,3975.889892578125
2023-03-22,4002.0400390625
2023-03-23,3959.2099609375
2023-03-24,3939.2099609375
2023-03-27,3982.929931640625
2023-03-28,3974.1298828125
2023-03-29,3999.530029296875
2023-03-30,4046.739990234375
2023-03-31,4056.179931640625
2023-04-03,4102.2001953125
2023-04-04,4128.02978515625
2023-04-05,4094.5
2023-04-06,4081.14990234375
2023-04-10,4085.199951171875
2023-04-11,4110.2900390625
2023-04-12,4121.72021484375
2023-04-13,4100.0400390625
2023-04-14,4140.10986328125
2023-04-17,4137.169921875
2023-04-18,4164.259765625
2023-04-19,4139.330078125
2023-04-20,4130.47998046875
2023-04-21,4132.14013671875
2023-04-24,4132.06982421875
2023-04-25,4126.43017578125
2023-04-26,4087.780029296875
2023-04-27,4075.2900390625
2023-04-28,4129.6298828125
2023-05-01,4166.7900390625
2023-05-02,4164.10009765625
2023-05-03,4122.25
2023-05-04,4082.550048828125
2023-05-05,4084.72998046875
2023-05-08,4136.97998046875
2023-05-09,4124.25
2023-05-10,4143.740234375
2023-05-11,4132.240234375
2023-05-12,4138.5400390625
2023-05-15,4126.64990234375
2023-05-16,4127.9501953125
2023-05-17,4122.85009765625
2023-05-18,4157.68017578125
2023-05-19,4204.14990234375
2023-05-22,4190.77978515625
2023-05-23,4176.7998046875
2023-05-24,4132.9599609375
2023-05-25,4155.7099609375
2023-05-26,4156.16015625
2023-05-30,4226.7099609375
2023-05-31,4190.740234375
2023-06-01,4183.02978515625
2023-06-02,4241.009765625
2023-06-05,4282.990234375
2023-06-06,4271.33984375
2023-06-07,4285.47021484375
2023-06-08,4268.68994140625
2023-06-09,4304.8798828125
2023-06-12,4308.31982421875
2023-06-13,4352.60986328125
2023-06-14,4366.2900390625
2023-06-15,4365.330078125
2023-06-16,4440.9501953125
2023-06-20,4396.10986328125
2023-06-21,4380.009765625
2023-06-22,4355.39990234375
2023-06-23,4354.169921875
2023-06-26,4344.83984375
2023-06-27,4337.35986328125
2023-06-28,4367.47998046875
2023-06-29,4374.93994140625
2023-06-30,4422.43994140625
2023-07-03,4450.47998046875
2023-07-05,4442.0400390625
2023-07-06,4422.6201171875
2023-07-07,4404.5400390625
2023-07-10,4394.22998046875
2023-07-11,4415.5498046875
2023-07-12,4467.68994140625
2023-07-13,4491.5
2023-07-14,4514.60986328125
2023-07-17,4508.85986328125
2023-07-18,4521.77978515625
2023-07-19,4563.8701171875
2023-07-20,4554.3798828125
2023-07-21,4550.16015625
2023-07-24,4543.39013671875
2023-07-25,4555.18994140625
2023-07-26,4558.9599609375
2023-07-27,4598.259765625
2023-07-28,4565.75
2023-07-31,4584.81982421875
2023-08-01,4578.830078125
2023-08-02,4550.93017578125
2023-08-03,4494.27001953125
2023-08-04,4513.9599609375
2023-08-07,4491.580078125
2023-08-08,4498.02978515625
2023-08-09,4501.56982421875
2023-08-10,4487.16015625
2023-08-11,4450.68994140625
2023-08-14,4458.1298828125
2023-08-15,4478.8701171875
2023-08-16,4433.7900390625
2023-08-17,4416.31982421875
2023-08-18,4344.8798828125
2023-08-21,4380.27978515625
2023-08-22,4415.330078125
2023-08-23,4396.43994140625
2023-08-24,4455.16015625
2023-08-25,4389.3798828125
2023-08-28,4426.02978515625
2023-08-29,4432.75
2023-08-30,4500.33984375
2023-08-31,4517.009765625
2023-09-01,4530.60009765625
2023-09-05,4510.06005859375
2023-09-06,4490.35009765625
2023-09-07,4434.5498046875
2023-09-08,4451.2998046875
2023-09-11,4480.97998046875
2023-09-12,4473.27001953125
2023-09-13,4462.64990234375
2023-09-14,4487.77978515625
2023-09-15,4497.97998046875
2023-09-18,4445.1298828125
2023-09-19,4445.41015625
2023-09-20,4452.81005859375
2023-09-21,4374.35986328125
2023-09-22,4341.740234375
2023-09-25,4310.6201171875
2023-09-26,4312.8798828125
2023-09-27,4282.6298828125
2023-09-28,4269.64990234375
2023-09-29,4328.18017578125
2023-10-02,4284.52001953125
2023-10-03,4269.75
2023-10-04,4233.830078125
2023-10-05,4259.31005859375
2023-10-06,4234.7900390625
2023-10-09,4289.02001953125
2023-10-10,4339.75
2023-10-11,4366.58984375
2023-10-12,4380.93994140625
2023-10-13,4360.490234375
2023-10-16,4342.3701171875
2023-10-17,4345.22998046875
2023-10-18,4357.35009765625
2023-10-19,4321.35986328125
2023-10-20,4273.85009765625
2023-10-23,4210.39990234375
2023-10-24,4235.7900390625
2023-10-25,4232.419921875
2023-10-26,4175.990234375
2023-10-27,4152.93017578125
2023-10-30,4139.39013671875
2023-10-31,4171.330078125
2023-11-01,4201.27001953125
2023-11-02,4268.259765625
2023-11-03,4334.22998046875
2023-11-06,4364.27001953125
2023-11-07,4366.2099609375
2023-11-08,4384.3701171875
2023-11-09,4391.41015625
2023-11-10,4364.14990234375
